City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value
823,90277,33.830453,-118.384565,1,0,1,1,30,1,0,1,0,2,2,0,0,0,0,0,0,82.05,2570.2,0
823,90278,33.873395,-118.37019,1,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74.7,74.7,0
957,90280,33.944624,-118.192615,1,0,1,0,66,1,2,0,2,0,2,2,2,2,2,1,3,84.0,5714.25,0
1017,90290,34.115192,-118.61017,0,0,0,0,65,1,2,1,2,2,2,0,2,2,0,1,1,111.05,7107.0,0
1054,90291,33.991782,-118.479229,1,0,0,0,72,1,2,1,0,2,2,0,2,2,2,1,0,100.9,7459.05,0
784,90293,33.947305,-118.439841,1,0,1,0,71,1,2,0,2,2,0,2,0,0,1,1,1,66.85,4748.7,0
453,90302,33.975332,-118.355252,1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,0,21.0,1107.2,0
453,90304,33.936827,-118.359824,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,0
453,90305,33.958134,-118.330905,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.45,19.45,0
906,90401,34.015481,-118.493231,1,0,0,0,38,1,2,1,0,0,2,2,2,0,1,0,0,95.0,3605.6,0
906,90402,34.035849,-118.503508,0,1,1,0,66,0,1,0,0,2,2,0,2,0,1,0,0,45.55,3027.25,0
906,90404,34.026334,-118.474222,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,24.3,100.2,0
906,90405,34.005439,-118.477507,0,0,1,0,72,1,2,1,2,2,0,0,2,2,1,1,2,104.15,7303.05,0
1019,90501,33.833699,-118.314387,0,0,0,0,32,0,1,0,2,0,0,0,0,0,1,0,3,30.15,927.65,0
1019,90502,33.833181,-118.292062,1,0,0,0,43,1,2,1,0,0,0,0,2,2,1,0,3,94.35,3921.3,0
1019,90503,33.840399,-118.353714,1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,19.4,1363.25,0
1019,90505,33.807882,-118.347957,0,0,0,0,52,1,0,0,2,0,2,2,0,0,1,0,1,57.95,3042.25,0
1094,90601,34.007353,-118.033683,0,0,0,0,43,1,0,1,0,2,2,0,2,0,0,1,2,91.65,3954.1,0
1094,90603,33.945318,-117.992066,0,0,1,0,64,0,1,0,0,2,0,2,2,2,2,1,2,54.6,3423.5,0
1094,90604,33.929704,-118.01208,1,0,1,1,3,1,0,1,2,2,0,0,2,0,0,0,2,89.85,248.4,0
1094,90605,33.960891,-118.032222,0,0,0,0,36,0,1,0,2,0,0,0,0,0,2,0,0,31.05,1126.35,0
120,90620,33.845706,-118.012204,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.65,835.15,0
120,90621,33.874224,-117.993368,1,0,1,1,27,1,2,1,0,2,0,2,0,0,0,1,1,85.2,2151.6,0
498,90623,33.850504,-118.039892,0,0,1,0,56,1,2,1,0,0,2,0,2,2,1,1,1,99.8,5515.45,0
240,90630,33.818477,-118.038307,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.7,112.75,0
497,90638,33.902045,-118.008961,0,0,1,1,7,1,0,0,2,0,0,0,0,0,0,0,3,50.7,350.35,0
640,90640,34.015217,-118.109962,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.85,62.9,0
692,90650,33.905963,-118.08263,1,0,0,0,33,1,0,1,2,0,0,2,2,0,2,1,2,88.95,3027.65,0
903,90670,33.933565,-118.062611,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,23.55,1723.95,0
967,90680,33.801869,-117.995068,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,0
42,90701,33.867593,-118.080637,1,1,0,0,71,0,1,0,2,2,0,0,2,2,1,1,2,56.45,3985.35,0
181,90703,33.8681,-118.067402,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,85.95,1215.65,0
68,90706,33.887676,-118.127289,1,0,0,0,67,1,0,0,0,0,0,2,0,0,2,0,0,50.55,3260.1,0
518,90713,33.847755,-118.112532,0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,1,1,25.7,1188.2,0
518,90715,33.841027,-118.078097,0,0,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.0,1778.5,0
411,90716,33.830431,-118.074071,0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,3,20.2,1277.75,0
552,90717,33.794209,-118.317354,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,1,3,19.6,1170.55,0
745,90723,33.897122,-118.164432,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,88.05,6425.65,0
891,90732,33.744119,-118.31448,0,0,1,0,61,1,2,1,0,2,0,0,2,2,2,1,0,101.05,5971.25,0
917,90740,33.75462,-118.071128,1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,84.3,5289.05,0
987,90742,33.719221,-118.073596,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,23.95,1756.2,0
988,90743,33.728273,-118.085304,0,0,1,0,65,1,2,1,2,2,0,2,2,0,2,1,1,99.05,6416.7,0
1100,90744,33.782068,-118.262263,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,19.6,61.35,0
165,90746,33.859171,-118.252272,1,0,0,0,30,1,0,0,0,2,2,0,2,0,1,0,1,64.5,1929.95,0
556,90802,33.752524,-118.210737,1,0,1,1,15,1,0,0,0,2,2,2,0,2,0,1,3,69.5,1071.4,0
556,90803,33.760458,-118.129725,0,0,1,1,8,1,0,0,0,0,0,2,2,2,0,1,2,68.55,564.35,0
556,90805,33.864622,-118.179626,0,0,1,0,70,1,2,1,2,2,2,0,2,2,1,1,1,108.15,7930.55,0
556,90806,33.802664,-118.179971,1,0,1,0,62,1,0,0,2,2,2,2,2,2,2,0,2,86.1,5215.25,0
556,90807,33.830099,-118.182239,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,113.5,0
556,90808,33.823943,-118.111335,0,0,1,1,14,1,0,1,0,0,0,0,0,2,0,1,0,80.9,1152.8,0
556,90810,33.819814,-118.222416,0,0,0,0,22,1,2,1,0,0,0,0,2,0,0,1,0,84.15,1821.95,0
556,90813,33.781086,-118.199049,1,0,1,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.15,419.9,0
556,90814,33.771612,-118.143866,1,0,1,0,16,1,0,0,2,0,2,0,2,0,2,0,3,64.25,1024.0,0
556,90815,33.797638,-118.11662,1,0,0,0,10,1,2,2,1,1,1,1,1,1,2,0,0,25.7,251.6,0
556,90822,33.778436,-118.118648,0,0,0,1,13,1,0,0,2,2,0,0,0,0,0,1,2,56.0,764.55,0
36,91006,34.137319,-118.029837,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.7,135.2,0
36,91007,34.128284,-118.047732,1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,73.9,3958.25,0
272,91010,34.145695,-117.95982,0,0,1,0,11,1,0,2,1,1,1,1,1,1,1,0,3,20.6,233.9,0
490,91011,34.234912,-118.153729,1,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,3,19.9,1363.45,0
644,91020,34.2112,-118.230625,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.05,6254.45,0
959,91030,34.110444,-118.156957,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.4,321.4,0
984,91040,34.282704,-118.312929,1,0,1,0,43,1,0,1,2,0,2,2,0,0,1,1,0,84.25,3539.25,0
748,91101,34.146635,-118.139225,1,0,1,0,14,1,0,0,0,2,2,2,2,2,2,0,3,81.95,1181.75,0
748,91104,34.165383,-118.123752,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,20.55,654.55,0
748,91105,34.13946,-118.166649,0,0,1,0,34,1,2,2,1,1,1,1,1,1,0,0,2,24.7,780.2,0
886,91108,34.122671,-118.112911,0,0,1,1,15,1,2,1,0,2,2,0,2,2,0,1,0,105.35,1559.25,0
371,91201,34.17051,-118.289463,1,0,1,0,61,1,0,2,1,1,1,1,1,1,1,1,1,20.55,1252.0,0
371,91203,34.153338,-118.262974,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.3,45.3,0
371,91205,34.13658,-118.245839,1,0,1,0,33,1,0,0,2,0,2,0,2,2,1,0,1,74.75,2453.3,0
371,91208,34.195386,-118.238508,1,0,0,0,20,1,0,0,0,2,0,0,0,0,0,1,3,51.8,1023.85,0
491,91214,34.239636,-118.245259,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,30.4,82.15,0
4,91301,34.129058,-118.759788,0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,2,19.65,244.8,0
130,91302,34.130861,-118.68346,0,0,1,0,40,1,2,0,0,2,0,0,0,0,0,0,1,56.6,2379.1,0
149,91303,34.19829,-118.602203,1,0,1,0,43,1,2,0,2,0,0,2,0,2,1,1,1,71.9,3173.35,0
1105,91306,34.209532,-118.577563,0,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1375.4,0
1080,91307,34.199787,-118.68493,0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,0,1,109.7,8129.3,0
183,91311,34.294142,-118.603883,1,0,1,0,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,1192.7,0
306,91316,34.150354,-118.518292,0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,96.55,1901.65,0
672,91320,34.172071,-118.946262,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,24.1,587.4,0
674,91321,34.370378,-118.504118,1,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,111.35,6519.75,0
691,91324,34.238208,-118.55029,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,112.25,8041.65,0
691,91325,34.236683,-118.517588,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.75,20.75,0
796,91326,34.281911,-118.556218,0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,101.9,2681.15,0
731,91331,34.255442,-118.421314,0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,80.05,1112.3,0
829,91335,34.200175,-118.540958,1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,7405.5,0
871,91340,34.286131,-118.435969,1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,78.3,1033.95,0
992,91342,34.321621,-118.399841,1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2958.95,0
687,91343,34.238802,-118.482296,0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2684.85,0
380,91344,34.291273,-118.505104,1,0,1,0,72,0,1,0,2,2,2,2,0,2,2,1,1,55.45,4179.2,0
151,91351,34.422519,-118.420717,1,0,1,0,64,1,0,1,0,2,2,2,2,2,1,1,1,102.45,6654.1,0
1045,91354,34.457005,-118.573726,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,0
1045,91355,34.43987,-118.644609,1,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,19.75,1124.2,0
997,91356,34.157137,-118.548511,0,0,1,0,29,1,0,2,1,1,1,1,1,1,1,0,2,20.0,540.05,0
1011,91360,34.214054,-118.88109,1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,1975.85,0
1084,91361,34.130992,-118.894673,0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,58.75,3437.45,0
1011,91362,34.191842,-118.822796,1,0,1,0,72,0,1,0,2,2,2,2,0,0,2,0,1,45.25,3139.8,0
1116,91364,34.153733,-118.593408,1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,56.6,3789.2,0
1116,91367,34.178068,-118.615714,1,0,1,0,65,1,2,0,0,2,2,2,2,2,2,1,0,84.2,5324.5,0
697,91377,34.19225,-118.776874,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.0,624.6,0
170,91384,34.506627,-118.699048,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1836.9,0
1053,91401,34.178483,-118.431791,1,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,20.2,20.2,0
931,91403,34.147149,-118.463365,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,19.35,219.35,0
1053,91405,34.202494,-118.448048,1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,50.6,1288.75,0
1053,91406,34.195685,-118.490752,0,0,1,0,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2545.75,0
931,91423,34.146957,-118.432138,1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,89.9,2723.15,0
306,91436,34.152875,-118.486056,0,0,1,0,47,1,2,0,2,2,0,2,2,2,2,1,1,85.3,4107.25,0
121,91501,34.188339,-118.300942,1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,5760.65,0
121,91502,34.177267,-118.31003,1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,4747.5,0
121,91505,34.174215,-118.345928,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1566.9,0
121,91506,34.169706,-118.323548,0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,25.15,702.0,0
688,91602,34.15136,-118.364786,0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,299.05,0
977,91604,34.139082,-118.39275,1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.15,1305.95,0
688,91606,34.187599,-118.387125,1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,19.75,284.35,0
1051,91607,34.165783,-118.399795,0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,86.6,6350.5,0
811,91701,34.132275,-117.611478,1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,7878.3,0
53,91702,34.174493,-117.87068,0,0,1,0,41,1,0,0,2,0,0,2,2,2,1,1,1,74.7,3187.65,0
57,91706,34.098275,-117.967399,0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4,6126.15,0
188,91709,33.942895,-117.725644,0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,731.3,0
187,91710,33.990646,-117.663025,1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,75.35,273.4,0
193,91711,34.127621,-117.717863,1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,2531.8,0
229,91724,34.08111,-117.853935,1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,4298.45,0
811,91730,34.10097,-117.57882,0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,93.5,4619.55,0
956,91733,34.04622,-118.053753,1,0,0,0,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2633.3,0
811,91737,34.245289,-117.642503,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.85,193.05,0
811,91739,34.133809,-117.523724,0,0,1,0,67,0,1,0,0,2,2,2,2,2,2,1,2,59.55,4103.9,0
372,91740,34.119363,-117.855059,0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.1,7008.15,0
372,91741,34.14649,-117.849815,1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,5791.1,0
403,91745,33.998471,-117.973758,0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,45.0,1228.65,0
501,91750,34.144703,-117.770299,1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,89.85,4925.35,0
627,91752,33.999992,-117.535395,0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,1520.1,0
642,91754,34.050322,-118.147037,0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,5032.25,0
642,91755,34.049172,-118.115022,0,0,1,0,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,5526.75,0
660,91759,34.231318,-117.662032,1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.9,1195.25,0
714,91761,34.035602,-117.591528,0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,105.0,2007.25,0
638,91763,34.072121,-117.698319,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1732.95,0
259,91765,33.992416,-117.807874,1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,3450.15,0
792,91767,34.083086,-117.737997,1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,107.05,2172.05,0
873,91775,34.114772,-118.089431,1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,1339.8,0
873,91776,34.089927,-118.095645,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,771.95,0
1004,91780,34.101608,-118.055848,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,244.75,0
1042,91784,34.141146,-117.655583,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,322.9,0
1042,91786,34.105493,-117.660934,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,498.25,0
1065,91789,34.018354,-117.85492,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,25.4,0
1079,91790,34.066964,-117.937007,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3687.75,0
1079,91792,34.024405,-117.898722,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1783.6,0
12,91801,34.090925,-118.128164,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,927.15,0
145,91906,32.673483,-116.472863,1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,2021.2,0
191,91910,32.636792,-117.054989,1,0,1,0,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1940.8,0
191,91911,32.607964,-117.059459,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,567.8,0
191,91913,32.64164,-116.985026,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,220.35,0
191,91914,32.688506,-116.938632,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,0
191,91915,32.605012,-116.97595,0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,5436.45,0
256,91916,32.912664,-116.635387,1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,3437.5,0
275,91917,32.622999,-116.687855,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,3015.75,0
449,91932,32.579134,-117.119009,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,1509.8,0
463,91935,32.695681,-116.798386,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,356.65,0
496,91941,32.759327,-116.99726,0,0,1,0,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,4109.0,0
496,91942,32.782501,-117.01611,1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,3141.7,0
532,91945,32.733564,-117.033713,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,0
665,91950,32.67102,-117.095235,1,0,1,0,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,2054.4,0
770,91962,32.800671,-116.483363,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3741.85,0
801,91963,32.619465,-116.593605,1,0,0,0,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,0
962,91977,32.726627,-116.994608,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,19.25,0
962,91978,32.730264,-116.950963,0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1886.25,0
999,91980,32.587557,-116.636816,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4895.1,0
101,92003,33.290907,-117.202895,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6,0
156,92007,33.015866,-117.272254,1,0,1,0,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,5686.4,0
158,92008,33.148116,-117.306043,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,1355.1,0
287,92019,32.785165,-116.862648,1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,3236.35,0
287,92021,32.832706,-116.873258,0,0,1,0,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,4264.0,0
305,92024,33.054579,-117.25665,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,44.8,0
308,92025,33.081478,-117.033814,0,0,1,0,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,422.3,0
308,92026,33.21846,-117.116916,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,4176.7,0
308,92027,33.141265,-116.967221,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,5138.1,0
318,92028,33.362575,-117.299644,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,880.05,0
469,92036,32.980678,-116.262854,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,973.65,0
495,92037,32.853743,-117.25034,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,1470.05,0
517,92040,32.909873,-116.906774,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,739.35,0
706,92054,33.351059,-117.420557,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,161.95,0
706,92056,33.194742,-117.29032,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,4422.95,0
803,92064,32.984395,-117.013454,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,6148.45,0
808,92065,33.044541,-116.833922,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3565.65,0
814,92067,33.012751,-117.200617,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1,0
885,92069,33.162624,-117.170863,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,0
910,92070,33.174725,-116.743329,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,4508.65,0
911,92071,32.847336,-116.997605,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,1328.15,0
945,92075,33.001813,-117.263628,0,0,0,0,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,865.0,0
885,92078,33.119028,-117.166036,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,72.1,0
1062,92083,33.17494,-117.242761,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,1303.5,0
1062,92084,33.22784,-117.200024,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,996.85,0
1068,92086,33.323705,-116.626907,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,6430.9,0
814,92091,32.99356,-117.207121,1,0,1,0,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,2278.75,0
869,92101,32.72523,-117.171346,1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,681.4,0
869,92102,32.716007,-117.117462,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,574.35,0
869,92106,32.71346,-117.236378,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,889.0,0
869,92107,32.741852,-117.243453,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,6823.4,0
869,92109,32.787836,-117.232376,1,0,1,0,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,4016.75,0
869,92110,32.76501,-117.19938,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,83.75,0
869,92111,32.805518,-117.169052,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3959.15,0
869,92113,32.697098,-117.116587,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2878.55,0
869,92114,32.707892,-117.05512,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,945.7,0
869,92115,32.762506,-117.07245,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,1373.05,0
869,92117,32.825086,-117.199424,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,1406.0,0
221,92118,32.68674,-117.186612,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,19.15,0
869,92119,32.802959,-117.027095,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,6962.85,0
869,92120,32.807867,-117.060993,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,8126.65,0
869,92121,32.898613,-117.202937,1,0,1,0,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,690.25,0
869,92123,32.808814,-117.134694,1,0,0,0,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,830.8,0
869,92124,32.827238,-117.089287,0,0,1,0,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,5608.4,0
869,92126,32.886925,-117.152162,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3646.8,0
869,92127,33.017518,-117.118456,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3662.25,0
869,92128,33.000269,-117.072093,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,25.35,0
869,92130,32.957195,-117.202542,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,5308.7,0
869,92131,32.89325,-117.087091,1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,1410.25,0
869,92139,32.677716,-117.047666,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,3339.05,0
896,92173,32.555828,-117.040073,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4732.35,0
452,92203,33.752938,-116.230055,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,5067.45,0
60,92220,33.936298,-116.849577,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,2348.45,0
65,92223,33.946982,-116.977672,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,4063.0,0
95,92225,33.674583,-114.71612,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0
109,92227,33.03933,-115.191857,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2595.25,0
129,92230,33.929812,-116.76058,1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,2309.55,0
131,92231,32.690654,-115.431225,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,89.3,0
136,92233,33.143826,-115.497485,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,367.55,0
174,92234,33.829583,-116.474131,0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,3944.5,0
203,92236,33.680031,-116.171678,0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,5965.95,0
257,92239,33.889605,-115.257009,1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,3694.7,0
